customer_id,name,age,gender,marital_status,number_of_dependents,annual_income,occupation,health_status,smoking_status,policy_type,coverage_amount,monthly_premium,policy_start_date
mostly09-f6e8-45c9-ad38-eb3464a80c95,Steven Stewart,46,Male,Married,2,190000,Data Analyst,Good,Former smoker,Whole Life,400000,219.9,5/28/22
mostly17-66a7-4ded-8826-e15124ea683e,Joseph Murphy,60,Female,Married,0,54000,School Counselor,Fair,Non-smoker,Term Life,150000,30.7,8/14/22
mostly71-792f-4127-84ea-22652f4d8cfd,Dennis Jackson,42,Male,Married,3,120000,Project Manager,Good,Current smoker,Universal Life,600000,214.8,2/22/22
mostly15-56c4-46f1-ae08-5a6b46947766,Donald James,65,Female,Married,0,48000,Retired,Good,Non-smoker,Whole Life,100000,92.3,4/11/22
mostly24-3e11-4cd0-a6ce-b74b554bcf8b,Michael Kelly,37,Female,Single,0,68000,Software Developer,Excellent,Non-smoker,Universal Life,250000,52.3,3/4/22
mostly93-30d4-46bd-a440-acdd74461563,Diane Jackson,62,Male,Married,2,150000,Financial Analyst,Excellent,Former smoker,Universal Life,400000,328.4,5/1/22
mostlyca-547d-46a2-911a-756dbb9d7bc1,Sophia Davis,65,Female,Married,2,125000,Graphic Designer,Fair,Former smoker,Whole Life,1200000,85.2,8/19/22
mostly27-a4b7-4a66-bb58-1c3b2c61c827,George Mitchell,34,Male,Married,1,62000,Architect,Excellent,Non-smoker,Term Life,200000,90.2,9/15/22
mostly1e-505f-4048-aafc-5c83965cb776,Steven Gray,34,Female,Married,1,74000,School Principal,Excellent,Non-smoker,Term Life,280000,96.2,11/2/22
mostly18-115f-48ab-a337-41636c7d8f3f,Tyler Butler,52,Female,Married,2,98000,Sales Director,Excellent,Non-smoker,Term Life,250000,460.7,1/30/22
mostlye0-fc22-4733-9ec5-a63fe5d5711e,Christopher Howard,47,Female,Divorced,2,160000,Software Engineer,Good,Non-smoker,Whole Life,350000,157.2,7/16/22
mostly99-934c-4e64-9d7c-db332ae3b690,George Perez,48,Male,Married,2,190000,Electrical Engineer,Excellent,Non-smoker,Term Life,800000,219.8,11/16/22
mostly8d-8fa2-4f2d-afff-ada5341bb25b,Andrew Walker,32,Male,Single,0,42000,Content Creator,Good,Non-smoker,Term Life,180000,59.4,3/3/22
mostly5e-4109-4028-a913-5612140431e3,Adam Thompson,40,Female,Married,2,120000,Attorney,Good,Non-smoker,Universal Life,700000,110.9,10/11/22
mostly9c-b90b-497f-91f4-8cae66201c31,Justin Lee,63,Female,Married,2,42000,Graphic Designer,Excellent,Non-smoker,Whole Life,460000,214.2,11/1/22
mostlyf4-0d68-4a1a-b017-197041eaa832,Anna Richardson,38,Male,Widowed,1,79000,Software Developer,Excellent,Non-smoker,Universal Life,200000,78,5/17/22
mostlye1-18e6-4f64-84ad-af8a6bed36aa,Timothy Torres,34,Female,Married,1,92000,Teacher,Excellent,Non-smoker,Term Life,180000,25.9,4/27/22
mostlyec-1443-47c7-8279-6beb282bee84,Kevin Scott,28,Female,Single,0,56000,Graphic Designer,Excellent,Non-smoker,Term Life,150000,70.7,3/28/22
mostly71-cc7e-4126-b915-e847c993cf6c,Katherine Lewis,29,Female,Single,0,45000,Graphic Designer,Good,Non-smoker,Term Life,120000,52.8,12/7/22
mostlyb0-6374-459b-8cb0-cc3513d15712,Kathleen Ramirez,26,Female,Married,2,98000,HR Specialist,Good,Non-smoker,Whole Life,920000,113.7,3/5/22
mostly79-1fa8-4030-83dc-32203872b850,Lucas Martin,29,Male,Single,0,56000,Sales Manager,Good,Former smoker,Term Life,150000,95.2,7/2/22
mostly15-4053-484a-b821-53201f6375f8,Kimberly Flores,32,Male,Single,0,42000,Teacher,Excellent,Non-smoker,Term Life,100000,68.8,8/11/22
mostly5d-ccc3-4723-896e-c262d3c5ab94,Donna Reyes,42,Male,Single,0,54000,Electrical Engineer,Excellent,Non-smoker,Term Life,120000,60.3,3/17/22
mostly1c-d3d5-4725-b47f-ba79dae6e8d5,Larry Garcia,36,Female,Married,2,152000,Customer Support,Excellent,Non-smoker,Term Life,100000,60,4/25/22
mostlyce-4988-4f13-8054-b208e5a2e9c5,Ava Johnson,57,Female,Married,2,184000,Graphic Designer,Excellent,Non-smoker,Whole Life,700000,368.9,1/14/22
mostly8a-8000-4556-bd09-f304b83db06f,Carol Morgan,41,Male,Single,0,72000,Teacher,Good,Non-smoker,Term Life,100000,59.6,4/20/22
mostlye3-ec02-4649-ab05-992860cb65b7,Austin Powell,63,Female,Married,2,157000,School Principal,Excellent,Non-smoker,Whole Life,600000,261.8,4/4/22
mostly9a-e3e7-4cf8-a596-e6a24fe4c6e2,Timothy Thomas,39,Male,Married,3,137000,Project Manager,Excellent,Current smoker,Universal Life,800000,162.1,1/10/22
mostly46-a825-4307-b0fc-c11cae195472,Barbara Gutierrez,29,Male,Married,2,58000,Senior Software Engineer,Good,Non-smoker,Term Life,200000,659.7,7/4/22
mostlybe-33ee-4f1c-8e61-0cf42dfdec62,Kimberly Baker,27,Male,Married,2,88000,Mechanical Engineer,Fair,Current smoker,Universal Life,900000,95.4,1/19/22
mostly75-7726-4cea-bea6-1de895cd0d34,Patrick Brooks,26,Female,Single,0,54000,Nurse,Good,Non-smoker,Term Life,140000,60.5,2/18/22
mostly71-812d-486d-992f-be2c1bd2ea93,Deborah Edwards,39,Male,Single,0,54000,Research Assistant,Good,Non-smoker,Term Life,250000,38.3,12/15/22
mostlye3-7d34-4931-8767-149d48805933,Carol Miller,43,Male,Married,3,90000,School Principal,Good,Former smoker,Whole Life,300000,326.1,5/3/22
mostly33-6358-49a7-a1a6-853cc8941b9d,David Brooks,52,Male,Married,3,132000,Electrical Engineer,Excellent,Non-smoker,Term Life,950000,327.3,8/16/22
mostly93-eab0-4730-8df1-441b308b829e,David Ross,28,Male,Married,0,68000,Sales Director,Excellent,Non-smoker,Term Life,250000,96.9,7/7/22
mostly4d-3b8f-47c8-852b-58b784f0f8de,Matthew Bennett,61,Male,Married,2,168000,Marketing Director,Fair,Non-smoker,Universal Life,300000,520.2,9/15/22
mostly96-71ca-4aeb-84a3-2e355aea6687,Margaret Edwards,41,Male,Married,2,112000,Logistics Coordinator,Good,Non-smoker,Universal Life,900000,496.8,10/27/22
mostlyc7-62fb-4385-811d-ae5f551a000b,Joyce Lopez,26,Male,Married,1,66000,Content Creator,Good,Non-smoker,Universal Life,400000,243.4,7/9/22
mostlye2-5ce4-4602-bd2e-1a3af5bf93cf,Christopher Diaz,29,Female,Married,0,52000,Marketing Manager,Good,Non-smoker,Term Life,140000,90.5,3/3/22
mostly4b-757a-4ef8-a504-7181386460ec,Michelle Howard,40,Female,Married,3,48000,Teacher,Excellent,Non-smoker,Term Life,650000,120,5/22/22
mostly29-fd49-44ff-a55f-9ebf4f434175,Henry Wilson,27,Female,Single,0,48000,Graphic Designer,Excellent,Non-smoker,Term Life,120000,65.6,1/10/22
mostly1e-3815-4435-b4c3-8c0964e5a31e,Adam Reyes,62,Male,Married,1,98000,Project Manager,Fair,Non-smoker,Universal Life,200000,28.1,11/2/22
mostlyf7-acc5-4f92-b04c-0fc4bb5f4bc6,Matthew Henderson,34,Female,Married,2,96000,Graphic Designer,Good,Non-smoker,Term Life,250000,90.3,5/7/22
mostlyb6-1910-4967-89d8-99c1389baeae,Patricia Jackson,37,Female,Single,0,42000,Software Developer,Good,Non-smoker,Term Life,150000,47.2,2/17/22
mostly2c-97b8-48d8-b03d-add318229e2c,Tyler Russell,49,Male,Married,2,98000,Project Manager,Excellent,Current smoker,Term Life,350000,120.4,10/19/22
mostly2f-97bf-4ee8-bc0b-c23b4c822170,Adam Morales,59,Male,Married,2,175000,Nurse,Excellent,Non-smoker,Universal Life,600000,345.1,5/22/22
mostlyb4-f397-4e11-8d51-3324f58922db,Diane Morgan,38,Male,Married,1,65000,Marketing Manager,Excellent,Non-smoker,Whole Life,330000,112.1,3/15/22
mostly7d-7aa9-4f0b-b3be-95d30292e49a,Amy Hall,26,Male,Married,1,64000,Customer Support,Good,Former smoker,Whole Life,360000,90.6,12/5/22
mostly36-bb65-4be4-8e46-5064fabefa59,Jessica Allen,49,Male,Married,2,86000,Project Manager,Excellent,Non-smoker,Universal Life,450000,95.5,9/19/22
mostlyd9-d6ee-4431-b021-d70da42179b9,Debra Cox,65,Male,Married,2,150000,Teacher,Fair,Current smoker,Whole Life,420000,236.9,7/11/22
mostly29-a492-4473-a23a-cc4e13d992c4,Amanda Nelson,31,Male,Married,3,120000,Electrical Engineer,Excellent,Non-smoker,Variable Life,520000,214.4,8/30/22
mostly8f-3874-4391-ba0c-807db4759b41,Matthew Morris,26,Female,Married,2,120000,Operations Manager,Good,Non-smoker,Whole Life,500000,114.1,12/9/22
mostlyd2-cc0c-4261-b6b0-569731cad9b1,Amanda Nguyen,41,Female,Divorced,3,79000,Financial Analyst,Good,Non-smoker,Term Life,250000,114.7,7/15/22
mostly44-d441-45b1-ad2a-059c060ab7a4,Carol Rodriguez,39,Male,Single,0,58000,Data Analyst,Good,Non-smoker,Term Life,180000,59.2,8/17/22
mostlya8-1e5f-4557-821f-cd1c571adefa,Pamela Ward,34,Female,Single,0,62000,Retired,Excellent,Non-smoker,Term Life,200000,90.7,2/14/22
mostlyf6-9f11-477d-bf70-b23fce578669,Ronald Butler,50,Female,Widowed,2,160000,Research Assistant,Fair,Non-smoker,Universal Life,1200000,445.1,2/28/22
mostly0a-9931-4688-88fe-c68a641140dc,Patrick Campbell,65,Male,Widowed,0,160000,Retired,Fair,Former smoker,Whole Life,100000,141.4,6/16/22
mostlyf1-8e60-4e64-a2e7-56feb3cf6903,Jonathan Sanders,55,Male,Married,3,145000,Sales Manager,Excellent,Non-smoker,Universal Life,1200000,516,9/20/22
mostlyda-be45-4ea1-925a-58f520f9f116,Daniel Martinez,35,Female,Married,1,64000,Graphic Designer,Good,Non-smoker,Term Life,250000,61.6,1/14/22
mostlyc3-762a-4d72-8274-a269f5d4a5f7,Edward Bell,55,Male,Married,2,120000,HR Specialist,Good,Former smoker,Universal Life,750000,544.6,1/10/22
mostlyf7-0ad7-49c9-934d-f98077e28cb9,Samantha Gray,38,Female,Married,2,132000,Marketing Manager,Excellent,Non-smoker,Universal Life,500000,63.7,4/19/22
mostly1f-37f0-47c9-b6e3-a45ed6c5db3d,Jeffrey Fisher,26,Female,Single,0,52000,Software Developer,Excellent,Non-smoker,Term Life,500000,74.7,9/19/22
mostly3e-2b23-4ea1-b0fc-83485021984f,Eric Murphy,28,Female,Married,2,80000,Marketing Manager,Good,Non-smoker,Whole Life,100000,359.3,4/9/22
mostly52-3a2b-4602-ae01-def3b7660c71,Anthony Reed,26,Female,Single,0,54000,Marketing Manager,Good,Non-smoker,Term Life,160000,49.3,9/14/22
mostlya0-da14-456e-ad51-3e21f140adb2,Emily Thomas,29,Male,Single,0,54000,Teacher,Excellent,Non-smoker,Term Life,120000,52.2,11/25/22
mostly3e-2847-4646-8fba-94cc9af1de44,Catherine Hamilton,38,Female,Married,0,62000,Mechanical Engineer,Good,Non-smoker,Term Life,260000,75.2,9/9/22
mostlyd5-4580-4fc0-8274-528da1c26f73,Brandon Richardson,49,Female,Married,2,120000,Customer Support,Good,Non-smoker,Universal Life,950000,285.1,1/11/22
mostly2a-9fb9-4ef8-a26a-fc8233971f0e,Sophia Martinez,49,Female,Married,2,97000,Project Manager,Fair,Non-smoker,Term Life,250000,348,10/20/22
mostly37-e28a-43b4-ba7c-2c5bf59cabdf,Catherine Lewis,35,Male,Married,2,79000,Sales Manager,Good,Non-smoker,Term Life,250000,113.7,6/14/22
mostly48-5ec8-4e13-90e7-30702cc801c0,Joyce Hernandez,41,Male,Married,2,66000,School Principal,Good,Non-smoker,Term Life,250000,60.9,2/14/22
mostlycf-68d1-4338-af35-d0ada61e77bc,Maria Gutierrez,38,Male,Married,2,78000,Financial Analyst,Excellent,Non-smoker,Term Life,200000,112.3,5/9/22
mostly8e-1a61-46ba-8b41-c1117c0d6046,Jose Hamilton,26,Female,Married,0,66000,Operations Manager,Excellent,Non-smoker,Term Life,250000,60,11/11/22
mostly5b-b4fa-41d7-bdde-33fbb7be0786,Linda Hall,65,Female,Married,3,98000,Financial Analyst,Good,Non-smoker,Term Life,100000,90.3,3/16/22
mostly7e-e3c6-437e-b243-c8327c1a7fd8,Timothy Garcia,55,Female,Divorced,3,128000,Operations Manager,Excellent,Non-smoker,Whole Life,650000,101.7,2/1/22
mostlyb7-ec47-4a15-875e-3d5dca4c97e9,James Walker,44,Female,Married,1,88000,Financial Analyst,Good,Non-smoker,Term Life,400000,131.4,1/18/22
mostlya1-c3aa-4586-abf6-c451f8acae06,Hannah Reynolds,45,Female,Single,0,64000,Marketing Manager,Excellent,Non-smoker,Term Life,250000,114.8,6/16/22
mostly5b-f01f-464e-aad3-4e600c6dab0c,Raymond Lopez,41,Female,Divorced,0,62000,Operations Manager,Good,Non-smoker,Term Life,100000,25.7,7/20/22
mostlyd9-f552-4d15-b3b0-580ad95e8345,John Williams,37,Male,Single,1,78000,Retired,Good,Non-smoker,Term Life,350000,78,4/11/22
mostly25-5fd5-43c5-b7f3-fe3f8909328c,George Price,47,Female,Married,2,162000,Customer Support,Excellent,Non-smoker,Term Life,350000,192.5,4/23/22
mostly10-3106-4cf6-986b-edf895e92005,Katherine Stewart,44,Female,Married,2,125000,Sales Manager,Good,Non-smoker,Whole Life,620000,88.4,4/9/22
mostlyae-3407-422f-bfe9-9e9f051c7fe4,Kimberly Cooper,44,Female,Married,2,76000,School Counselor,Excellent,Non-smoker,Term Life,300000,88,4/4/22
mostly9d-144d-428b-87f7-0e15e66faba2,Gregory Walker,52,Female,Married,0,90000,Teacher,Good,Non-smoker,Term Life,220000,65.1,8/19/22
mostly5d-bcf1-4a1b-a46e-9dc6bbb6af4e,Margaret James,44,Female,Married,1,82000,Marketing Manager,Excellent,Non-smoker,Whole Life,520000,113.8,3/15/22
mostly63-2e86-4fca-a3a5-52cc25df4911,David Brooks,33,Female,Single,0,61000,Graphic Designer,Excellent,Non-smoker,Term Life,180000,52.4,1/12/22
mostly02-40dc-4121-b0f5-cde40ded030a,Joseph Sullivan,30,Female,Married,0,56000,Marketing Specialist,Excellent,Non-smoker,Universal Life,200000,58.1,3/12/22
mostly01-8123-45dd-a402-305dd6d5a7c4,Gary Foster,48,Male,Married,1,128000,Electrical Engineer,Excellent,Non-smoker,Whole Life,600000,218.7,5/31/22
mostlyf7-4719-40b0-a0f4-0c4eb8ede167,Scott Ross,31,Female,Divorced,0,72000,Sales Manager,Fair,Non-smoker,Term Life,180000,28.7,4/16/22
mostly7f-893a-440d-a3f7-95a1c1234537,Victoria Cruz,33,Female,Married,1,82000,Electrical Engineer,Good,Non-smoker,Whole Life,610000,125.6,11/2/22
mostly8a-9024-447d-826a-d5f53ec3dc71,Melissa Brooks,33,Male,Married,3,141000,Accountant,Excellent,Non-smoker,Universal Life,760000,68.3,5/1/22
mostly3b-289c-43f1-af14-d9366f421a7b,Emma Johnson,63,Female,Widowed,0,42000,Graphic Designer,Fair,Former smoker,Universal Life,260000,40,7/9/22
mostly37-059c-494b-8636-4341297a0c59,Eric Rodriguez,65,Male,Married,1,88000,Data Analyst,Fair,Non-smoker,Whole Life,350000,120.6,12/4/22
mostly22-3cf6-4d3a-bf63-8777b8cffaf8,Justin Carter,33,Male,Married,1,77000,Electrical Engineer,Good,Non-smoker,Term Life,100000,111.5,2/28/22
mostly81-f476-4792-92a7-6043d53a8bd4,Kenneth Howard,26,Female,Single,0,42000,Sales Manager,Good,Non-smoker,Term Life,180000,61.8,3/2/22
mostly5a-43b1-45f7-bec2-50fbce3f7b1d,Patrick Taylor,29,Female,Single,0,54000,Graphic Designer,Good,Non-smoker,Term Life,150000,28.2,5/12/22
mostlyb4-62c7-4d87-b746-ad7a5c6cf7ad,Charles Lewis,35,Male,Divorced,1,72000,Sales Director,Excellent,Non-smoker,Term Life,200000,60.7,5/5/22
mostly22-5eea-4ce2-bd89-2e5a54a55cf1,Dennis Wilson,49,Male,Divorced,2,53000,Customer Support,Fair,Current smoker,Whole Life,200000,126.3,9/28/22
mostly39-2b95-40fc-9ba2-044edc88cd57,Alexander Gonzalez,37,Female,Married,2,72000,Teacher,Excellent,Non-smoker,Term Life,260000,112.7,11/3/22
mostly2a-848f-4c4c-a30d-c815ce370c48,Mia Johnson,49,Female,Married,1,64000,Research Assistant,Good,Non-smoker,Whole Life,150000,163.8,5/3/22
mostly19-28db-4dd0-a33f-35471dd993ee,Edward Martin,28,Male,Single,0,52000,Software Developer,Good,Non-smoker,Term Life,150000,65.5,6/7/22
mostly22-289e-4f47-8e87-e62598bf7f00,Justin Williams,28,Female,Single,0,42000,Software Developer,Good,Non-smoker,Term Life,100000,72.1,9/18/22
mostlyfb-1540-40eb-943f-a180cf9c32a0,Jason Edwards,33,Female,Married,0,48000,Software Developer,Excellent,Non-smoker,Term Life,180000,65.4,5/28/22
mostly1c-3c09-48c3-8e70-a2fdc27d2d69,Emma Johnson,47,Female,Married,2,48000,Data Analyst,Good,Non-smoker,Whole Life,300000,90.3,8/3/22
mostly0a-0211-442b-952b-dd36dd656133,Nancy White,46,Female,Married,1,70000,Marketing Manager,Good,Non-smoker,Term Life,350000,89.6,7/15/22
mostly28-e559-4525-9189-ef79d8c6d38e,Paul Walker,54,Female,Married,0,68000,Sales Manager,Excellent,Non-smoker,Term Life,200000,142.5,4/21/22
mostlyf4-cdcb-47b1-9be8-7c4101211472,Linda Garcia,26,Male,Single,0,42000,Data Analyst,Fair,Current smoker,Term Life,100000,38.3,12/20/22
mostly31-c091-439a-9c3b-14dc69a1f3a3,Carol Thompson,46,Female,Divorced,2,42000,Sales Manager,Good,Non-smoker,Universal Life,320000,316.3,12/3/22
mostly0f-6c80-4795-8e63-8d16a01791ef,Nathan Sanchez,47,Male,Married,1,42000,Sales Manager,Excellent,Non-smoker,Term Life,300000,109.1,5/28/22
mostlya6-cead-46ac-849b-c768d6e23749,Aaron Nelson,45,Male,Married,3,100000,Electrical Engineer,Good,Non-smoker,Universal Life,420000,120.5,5/28/22
mostly0e-7a2b-499f-94ca-8014642b3283,John Perry,36,Male,Married,1,62000,Content Creator,Good,Former smoker,Term Life,280000,75,9/19/22
mostly5a-4b3b-45c3-b53e-ec5d87a12dd5,James Rogers,45,Male,Married,2,52000,Electrical Engineer,Excellent,Non-smoker,Universal Life,400000,244.6,7/28/22
mostly8f-dfde-4f46-96aa-9caea6cb302f,Rebecca Watson,26,Male,Single,0,52000,Operations Manager,Good,Former smoker,Term Life,190000,58.3,12/20/22
mostly5e-548c-4a2a-8f6d-656b6b2901ce,Christine Reed,55,Female,Widowed,3,102000,Teacher,Good,Former smoker,Whole Life,100000,428.6,1/28/22
mostly5b-f6d8-413b-a372-d3567e9c8b64,Cynthia Morales,37,Female,Married,2,97000,Logistics Coordinator,Excellent,Non-smoker,Term Life,200000,60.4,12/3/22
mostly23-d927-4d7a-8137-1009ecbe41a0,Joyce Taylor,26,Male,Married,1,88000,Project Manager,Good,Former smoker,Universal Life,650000,266.3,7/21/22
mostly52-07c8-4026-a902-173fc65654c8,Christina Price,27,Male,Married,3,72000,Software Engineer,Good,Non-smoker,Term Life,120000,60,2/7/22
mostly34-2597-4ea2-bad5-a2be34096747,Debra Miller,31,Male,Married,3,94000,Operations Manager,Excellent,Former smoker,Universal Life,650000,428.8,7/2/22
mostly13-b5ec-4ede-ad59-ddcf26f6bf4f,Ashley Scott,34,Female,Married,2,96000,Software Developer,Good,Non-smoker,Term Life,280000,90.3,3/21/22
mostly83-8fb5-4181-a7cf-0e0a94ced0c6,Barbara Bell,29,Female,Single,0,52000,Graphic Designer,Good,Non-smoker,Term Life,150000,66.9,8/4/22
mostly1e-a52c-4889-be3d-76601771ff4b,Robert Reed,41,Male,Married,1,76000,Electrical Engineer,Good,Former smoker,Universal Life,650000,326.3,7/15/22
mostly4b-453f-4642-a83f-d2bcafc1cc34,Barbara Garcia,27,Female,Single,0,48000,Nurse,Excellent,Non-smoker,Term Life,100000,56.7,4/25/22
mostly92-623e-4f19-90ce-2bd8bfc0c389,Christine Morgan,48,Male,Married,2,125000,Logistics Coordinator,Good,Former smoker,Term Life,800000,155.7,2/22/22
mostlydb-cf58-4f6f-ad12-909560e34caa,Gary Walker,29,Female,Married,1,52000,HR Manager,Excellent,Non-smoker,Term Life,120000,38.4,5/18/22
mostlyec-76bb-4c06-b2ca-1324cd5cdda5,Katherine Howard,44,Male,Married,2,42000,Attorney,Good,Non-smoker,Term Life,500000,143.3,2/10/22
mostly4c-919d-4027-adf5-c12d3a2509a4,Victoria Moore,38,Female,Married,2,86000,Marketing Manager,Excellent,Non-smoker,Universal Life,620000,272.4,9/12/22
mostly78-ab22-4c1f-82ab-e515c2f1ab91,Janet Reed,33,Male,Married,2,68000,Sales Director,Good,Current smoker,Term Life,420000,127.1,12/20/22
mostly53-7ca8-49c8-ae69-fd62d68a788a,Anthony Campbell,31,Female,Single,0,46000,Graphic Designer,Good,Non-smoker,Term Life,100000,73.3,5/15/22
mostly20-442b-4e69-bf81-0a62b7da7c89,David Turner,53,Male,Married,1,160000,Civil Engineer,Good,Former smoker,Universal Life,1200000,431.9,11/2/22
mostly54-1498-41aa-83af-3d5059584913,Daniel Clark,26,Male,Single,0,52000,School Principal,Good,Non-smoker,Term Life,180000,38,9/18/22
mostly9f-b47f-4be4-87e1-43d1ef9c99cd,Patrick Barnes,47,Female,Divorced,2,124000,School Principal,Good,Non-smoker,Whole Life,400000,318,5/21/22
mostlyae-15ce-4e82-8777-47dede99789c,Ryan Peterson,34,Male,Single,0,64000,Software Developer,Excellent,Non-smoker,Term Life,120000,95.9,1/27/22
mostlyb4-7c31-4110-b4ed-d7fbfe188bf7,Jessica Ramirez,47,Female,Married,2,75000,Architect,Good,Non-smoker,Universal Life,750000,310.7,2/11/22
mostly73-09d0-4fef-a15f-96c9f07e2886,Henry Wright,38,Female,Widowed,2,122000,Marketing Manager,Good,Non-smoker,Whole Life,700000,481.3,5/5/22
mostly6b-f2ae-474f-856d-9a5b49d5ba67,Melissa Hernandez,26,Female,Single,0,54000,Graphic Designer,Excellent,Non-smoker,Term Life,140000,24.4,9/1/22
mostly4d-9282-4765-bb8b-44169ac5b1cf,Jason Parker,48,Female,Married,3,88000,HR Specialist,Excellent,Non-smoker,Universal Life,420000,120.8,2/4/22
mostly53-44f8-4134-94ba-f0365726cf97,Scott Scott,26,Male,Married,3,137000,Project Manager,Good,Non-smoker,Whole Life,900000,185.5,8/22/22
mostlyc0-d8b5-4e6c-b616-281876472f07,Adam Butler,40,Female,Single,0,48000,Graphic Designer,Excellent,Non-smoker,Term Life,160000,56.4,4/11/22
mostly1c-3582-4b93-b106-d6c357bf4b14,Karen Scott,42,Female,Single,0,52000,Marketing Specialist,Good,Non-smoker,Term Life,200000,90.7,3/13/22
mostly23-e531-49da-b07c-44f136fef31e,Katherine Perry,35,Male,Married,2,160000,Software Engineer,Good,Former smoker,Whole Life,400000,120.4,6/7/22
mostlye7-c391-45fc-856c-bfbb12911eea,Ronald Baker,26,Female,Married,2,76000,Sales Director,Good,Non-smoker,Universal Life,460000,216.9,11/15/22
mostly54-04b6-4df5-985c-c3c2be9b5d68,Janet Butler,41,Female,Married,2,147000,Graphic Designer,Good,Non-smoker,Term Life,100000,69.1,12/2/22
mostly81-329d-43d8-832a-39dcdd113bf0,Eric White,26,Male,Single,0,54000,Graphic Designer,Good,Former smoker,Term Life,100000,59.6,7/16/22
mostlye4-cbb4-4d1a-bcb8-6a91d7704629,Charles Hall,33,Female,Married,1,88000,Accountant,Good,Non-smoker,Term Life,400000,90.1,7/25/22
mostly6c-86ea-4a59-b661-3e34aab9a8ef,Catherine Cook,38,Female,Married,3,105000,Software Developer,Good,Current smoker,Variable Life,700000,95.1,4/5/22
mostly92-7345-4358-b8db-8f58563eda60,Aaron Butler,60,Female,Single,0,42000,Graphic Designer,Fair,Former smoker,Term Life,100000,49.9,2/14/22
mostly78-3fdd-453e-8953-102eef614c11,Joyce Hernandez,58,Female,Married,3,120000,Nurse,Good,Non-smoker,Universal Life,520000,213.2,11/3/22
mostly8c-0880-4dd0-a3f7-3d631f8d7923,Lucas Brown,26,Male,Single,0,52000,Data Analyst,Good,Non-smoker,Term Life,150000,70.9,10/2/22
mostlyae-f95d-425e-b315-ed90c87616a6,Raymond Smith,45,Male,Married,2,98000,Senior Software Engineer,Excellent,Non-smoker,Term Life,350000,88.9,5/27/22
mostlyde-f2f5-4968-a8c6-b3fa17db217b,Anthony Bell,40,Male,Divorced,0,168000,Project Manager,Good,Non-smoker,Universal Life,550000,217.9,9/21/22
mostly43-5a51-45fc-9938-62ab16e173c6,Jessica James,38,Female,Married,2,92000,Electrical Engineer,Excellent,Non-smoker,Whole Life,700000,265.6,12/15/22
mostlyaf-ae97-4dfe-b619-688f8744df6a,Betty Flores,39,Female,Single,0,54000,School Counselor,Good,Non-smoker,Term Life,220000,58.7,12/17/22
mostly05-2cab-4ee8-aaee-7339d356f30c,Katherine Morris,34,Male,Married,1,50000,Electrical Engineer,Excellent,Non-smoker,Term Life,150000,52.6,12/12/22
mostlybc-6666-4943-a334-ff69f0eea63a,Stephen Phillips,28,Male,Single,0,48000,Logistics Coordinator,Fair,Former smoker,Term Life,100000,52.9,10/3/22
mostlye4-854e-4aad-aaf9-88b6a260ec83,Jessica Long,48,Male,Widowed,0,76000,Marketing Manager,Fair,Former smoker,Variable Life,350000,260.1,1/21/22
mostly7a-cd3a-4b73-bbd5-d2245574e29c,Amanda Lopez,36,Female,Married,2,74000,HR Specialist,Good,Non-smoker,Term Life,280000,75.7,5/22/22
mostly61-9ebb-4cf9-b49c-34ba4ca51bcb,Steven Bell,50,Female,Married,0,78000,HR Manager,Fair,Former smoker,Term Life,300000,75.3,9/17/22
mostlyd3-d74d-4ab9-b7f3-8a3ffca90d50,Cynthia Gutierrez,42,Male,Married,2,105000,Civil Engineer,Excellent,Non-smoker,Term Life,900000,196.7,3/2/22
mostlyf7-137b-4f47-a23b-d05e2d679a60,Anna Nguyen,57,Female,Married,2,190000,Customer Support,Excellent,Non-smoker,Term Life,750000,557.5,2/19/22
mostly61-b4ec-4c35-bfa2-c971ee90ba87,Angela Cooper,26,Male,Married,2,190000,School Principal,Good,Former smoker,Whole Life,400000,88.8,2/25/22
mostly1e-da15-47c3-83ba-dcd05bd0cbfa,Olivia Brown,45,Female,Widowed,0,72000,Project Manager,Good,Non-smoker,Term Life,180000,40.1,2/8/22
mostlyae-0499-4691-b6dc-edf1a517818d,Scott Perez,32,Male,Married,3,125000,Senior Software Engineer,Good,Non-smoker,Universal Life,650000,292.2,11/9/22
mostly72-a4b5-4b73-9a7c-1646f5e75057,Michael Taylor,58,Male,Married,1,78000,Operations Manager,Good,Non-smoker,Universal Life,650000,159.4,7/9/22
mostly17-b2a5-458c-a00c-a4cd165689c1,Kimberly King,39,Female,Married,0,68000,Electrical Engineer,Good,Non-smoker,Term Life,280000,91.7,9/17/22
mostly65-e657-4b7d-a02d-aa62fbe99034,Ronald Hall,38,Male,Married,2,98000,School Counselor,Excellent,Non-smoker,Universal Life,650000,180.6,7/20/22
mostly9e-346f-48fa-a2b4-b8340c7970ef,Kenneth Anderson,65,Male,Married,2,102000,Financial Analyst,Good,Non-smoker,Universal Life,900000,438.6,8/16/22
mostly38-baf4-4508-b45f-f7ffa7673cc0,Christopher Peterson,30,Female,Single,0,64000,HR Specialist,Excellent,Non-smoker,Term Life,280000,72.4,5/22/22
mostlya6-864a-4cb2-85ac-6049eaba72df,Emma Lee,39,Male,Married,2,68000,Software Engineer,Excellent,Non-smoker,Universal Life,520000,142.1,5/12/22
