customer_id,name,age,gender,marital_status,number_of_dependents,annual_income,occupation,health_status,smoking_status,policy_type,coverage_amount,monthly_premium,policy_start_date
mostly4f-69df-4079-bddc-c0a7f80d4656,Miaboa Carnh,38,Female,Married,2,42000,Cinarctant,Excellent,Non-smoker,Whole Life,450000,230.7,2022-12-01
mostly0e-f3a9-4f5c-9c3f-6725db27f8fb,Sorie Chacrs,55,Male,Widowed,3,110000,Sales Director,Fair,Former smoker,Universal Life,900000,269.2,2022-05-28
mostlya7-1b6e-4fb5-be41-0af236e979ee,Liam ialeaa,35,Male,Married,2,76000,Graphic Designer,Good,Non-smoker,Whole Life,350000,85.2,2022-05-12
mostlyb3-d688-405f-8b0c-86fbb2bbb1c6,Conlyl Kim,58,Male,Widowed,3,148000,Neaptrc  esigmer,Excellent,Non-smoker,Universal Life,600000,92.1,2022-02-28
mostlyf9-a5cb-44ee-8898-2282c783410d,Henry Pi el,63,Male,Married,3,120000,Bonsurtante,Fair,Former smoker,Whole Life,1200000,646.9,2022-12-03
mostlybb-8192-4268-aa6e-4fef640336cc,Chloelhameh,40,Female,Married,2,95000,Ilchsrecto,Excellent,Non-smoker,Term Life,450000,116.0,2022-07-22
mostly91-4158-444a-aacc-d1d3161eb3d5,Ioabella rn,28,Female,Single,0,52000,Nurse,Excellent,Non-smoker,Term Life,160000,71.0,2022-11-30
mostly30-f7d8-4719-85bf-9b28f5fdf655,Jenry Reise,40,Male,Married,1,74000,Hicaticegr,Fair,Current smoker,Universal Life,300000,91.8,2022-05-30
mostly58-a5f9-4f0f-bb36-71fdaa35def5,Liam mimn,26,Female,Married,3,42000,Project Manager,Excellent,Non-smoker,Universal Life,650000,110.9,2022-05-21
mostly18-b3fa-472c-b4ed-fbdac24b4ab1,Drace Kim,34,Female,Married,3,42000,Nuin enageei,Good,Non-smoker,Term Life,700000,111.5,2022-03-19
mostlybd-fa34-46fd-8308-0deb542b245b,Isabella artin,60,Female,Married,0,42000,Retisr,Fair,Current smoker,Whole Life,1000000,47.0,2022-12-20
mostlyc0-6512-4593-8cc8-550b2c530f22,Sophia Chen,29,Female,Married,2,56000,Geacher,Excellent,Non-smoker,Term Life,100000,45.0,2022-01-11
mostlya3-1c18-4e49-b1c5-be012709fe4f,Erira Sroen,29,Female,Single,0,56000,Mraphic Designer,Excellent,Non-smoker,Term Life,120000,55.5,2022-07-30
mostly62-4339-46f6-be4d-c3d3038b400e,Elivia Dmvis,48,Female,Married,2,42000,Project Danager,Excellent,Non-smoker,Term Life,300000,139.0,2022-04-22
mostlyc2-6ecb-411e-8277-3e2579e28866,Liam Gato,34,Male,Married,3,48000,Erhct aee,Excellent,Non-smoker,Whole Life,120000,114.0,2022-09-02
mostly7f-65c6-43e5-8147-d1adddc3f025,Naahnd on,32,Male,Single,0,78000,Lalestrace,Excellent,Non-smoker,Term Life,200000,65.5,2022-03-15
mostly23-bdf1-4e20-b20b-ec8469eb5536,Vicoel Pim,31,Male,Single,0,48000,Data ntalyst,Excellent,Non-smoker,Term Life,100000,55.7,2022-04-05
mostly63-de96-47e6-b478-e03df70efb2b,Daniel Klcl,49,Male,Divorced,2,79000,Financial Analyst,Good,Non-smoker,Universal Life,600000,323.8,2022-08-08
mostlyb7-a2ee-4b87-935e-00150124f6ea,Aophil Chen,38,Female,Single,0,52000,Reaerc er sner,Good,Non-smoker,Term Life,150000,61.3,2022-10-25
mostlybc-88b2-43a3-baf6-653cd8daa2a9,Ethan Brown,33,Male,Single,0,52000,BouroAr,Good,Non-smoker,Term Life,100000,38.0,2022-05-15
mostly6a-90bc-4907-a102-c6a921238262,Aae Bhom,55,Male,Widowed,2,110000,Hs Mialgs,Good,Non-smoker,Universal Life,500000,322.5,2022-08-01
mostly0c-d19e-4139-8c7b-6dd8ba893191,Ava Jirmp,35,Female,Married,2,98000,Sales Manager,Good,Non-smoker,Term Life,520000,428.8,2022-10-03
mostlye6-05a6-46c9-bb4f-8d76cdf2bb09,GmaleJeen,55,Female,Married,3,42000,HR Specialist,Good,Non-smoker,Whole Life,900000,130.8,2022-03-21
mostly25-a313-497c-ab0e-25df910984a8,James Brown,26,Male,Married,2,42000,Electrical Engineer,Excellent,Non-smoker,Term Life,100000,48.1,2022-12-02
mostlyc6-2266-42e2-81d5-e07e5f32974b,Nanaa W la,44,Female,Married,3,102000,Electrical Engineer,Good,Non-smoker,Term Life,520000,214.2,2022-07-18
mostly67-7865-4192-a2fd-9ce08007e1ee,Marea pson,36,Male,Married,3,120000,Project Manager,Excellent,Current smoker,Universal Life,500000,189.0,2022-01-20
mostlydb-8695-40fe-976b-cfded2d8f3e5,LiamJohssan,46,Male,Divorced,2,48000,Seniom Coatret,Excellent,Non-smoker,Term Life,320000,96.1,2022-05-22
mostlydf-1937-4f29-9cae-7dcc6431cdcb,race Lite,32,Female,Single,0,52000,Marketing Coordinator,Excellent,Non-smoker,Term Life,150000,50.4,2022-04-25
mostlyd3-08f3-4230-bf17-b30e79e0c527,Ava ati,52,Female,Married,0,66000,Sarketing Danager,Fair,Non-smoker,Term Life,150000,34.3,2022-03-16
mostly50-64a1-4414-9ddd-ba3c5dcca5f3,Haniel Kim,37,Male,Married,3,130000,Slnier oarer,Good,Former smoker,Whole Life,800000,131.3,2022-09-26
mostly4d-3da1-40f4-9439-9d402c6b6d3b,Grace Kam,26,Female,Married,2,190000,Aacketing Minager,Excellent,Non-smoker,Whole Life,400000,190.8,2022-04-19
mostlye9-a051-462b-8e1e-58a94af7bf77,Elivia Chen,26,Male,Single,0,42000,Marketing Mielialit,Excellent,Non-smoker,Term Life,100000,59.7,2022-03-20
mostlyb2-e9a2-4901-a621-31a7b36cf806,Aarea Waaia,43,Female,Married,1,68000,Slfcware Engnoer,Good,Non-smoker,Term Life,350000,114.8,2022-05-15
mostlyf2-52d5-4e8f-ad30-9ffe1fc20447,Hoane Garcin,27,Female,Single,0,42000,Meacher,Fair,Non-smoker,Term Life,150000,47.7,2022-02-28
mostly8a-d035-4f70-b159-dd8d224fe95a,Chloe Lapswa,53,Female,Widowed,0,172000,Aocountant,Fair,Current smoker,Whole Life,500000,263.7,2022-09-03
mostlye9-0d72-450d-98d1-f0beedf093da,Elaa hgti,34,Female,Single,0,52000,Caes Maeceeecial,Excellent,Non-smoker,Term Life,150000,59.1,2022-03-02
mostly14-5654-4a40-8851-2cd72fc4471e,Lvam Patel,48,Male,Married,3,160000,Operations iretor,Good,Non-smoker,Universal Life,660000,553.5,2022-05-16
mostlyca-6a93-421d-ac39-7f97dbf23b7e,Ella atsone,46,Female,Married,1,72000,Sales Manager,Excellent,Non-smoker,Universal Life,460000,88.1,2022-04-02
mostlyd5-ba25-48fc-836a-3ad140c70009,Harea Be,56,Female,Divorced,2,170000,Data Asalyst,Excellent,Non-smoker,Whole Life,300000,265.6,2022-08-14
mostly7d-a4c1-4a6e-9dd6-ec585403d527,Etivia Ngusen,31,Female,Single,0,64000,Marmeting Manager,Excellent,Non-smoker,Term Life,200000,65.6,2022-05-02
mostly4b-b056-4de2-8919-7f76fd13f564,Hanna div,29,Male,Married,3,157000,Sales Director,Excellent,Current smoker,Universal Life,500000,125.9,2022-07-06
mostlyfa-09a8-4bc6-af15-5c8886bf3ad2,Grace Lewst,60,Female,Married,0,48000,Renier  Csosieer,Fair,Former smoker,Term Life,150000,78.3,2022-09-16
mostly6b-c87d-4e5c-b330-bc2786228771,Mimh ophg,26,Male,Married,2,42000,Purae,Excellent,Former smoker,Universal Life,600000,265.3,2022-04-11
mostlya2-37b9-409d-87e9-c75d43938807,Grace erhs,45,Female,Married,2,152000,Mtrketing Dorector,Excellent,Non-smoker,Universal Life,520000,127.6,2022-12-20
mostly5a-5175-4dab-89a5-1b34699bb1f3,Elhan Brown,26,Male,Divorced,0,54000,Software Develoter,Excellent,Non-smoker,Term Life,180000,70.3,2022-02-13
mostly37-5147-4c0e-8c1f-944c28663db5,Isabella run,32,Female,Married,2,92000,HR sirector,Excellent,Non-smoker,Whole Life,420000,111.8,2022-10-25
mostly0a-6537-4913-a363-8b99b08629b1,Liam eael,26,Male,Married,1,66000,Electrical Engineer,Excellent,Former smoker,Universal Life,450000,328.9,2022-02-04
mostly82-1c31-420d-9afb-c3908b1ca1bd,Boa Redgpoa,35,Female,Married,2,58000,Bstemrur,Excellent,Non-smoker,Term Life,200000,92.0,2022-06-15
mostlyf9-45e0-4202-a27d-38400bda17d7,Elma  Pilson,29,Female,Single,0,50000,Hustes,Good,Non-smoker,Term Life,150000,56.8,2022-10-18
mostly3f-9afd-401f-941b-bd75659db123,Sia  sgas,34,Female,Married,2,42000,HR Specialist,Excellent,Non-smoker,Term Life,180000,91.7,2022-07-12
mostly65-329f-4b7e-be55-b89ca3839786,Ella Jonuaaez,63,Female,Widowed,0,64000,Marketing Siecialist,Good,Non-smoker,Term Life,250000,60.5,2022-12-04
mostly78-0213-4b13-86fd-d6f2fe496f71,Olivia Carter,42,Female,Divorced,0,79000,Custel,Excellent,Non-smoker,Term Life,250000,71.8,2022-11-29
mostlya0-3fa8-4047-8603-079896926e58,Isabella orten,39,_RARE_,Married,2,52000,Custnmer Support,Fair,Non-smoker,Term Life,300000,58.7,2022-10-14
mostlya2-33d6-44fb-b7c0-d35c77dedcae,Puivel P er,46,Male,Married,2,120000,Meciirctr,Fair,Former smoker,Variable Life,600000,429.9,2022-07-03
mostly8d-fcf1-4e23-af2d-f71f28095561,Jimes Mnlon,28,Male,Married,2,120000,Aursea,Good,Non-smoker,Whole Life,250000,74.8,2022-01-19
mostly96-ba2b-49b9-96a7-38bedd6acea3,Aipon oonhn,29,Male,Married,3,190000,Larketing Manager,Good,Non-smoker,Term Life,150000,140.9,2022-10-11
mostly29-c9c7-4a21-a3a8-ba9a511d9524,Noha KMrtens,38,Male,Single,0,61000,Sales Manager,Good,Non-smoker,Term Life,120000,55.1,2022-03-11
mostlyff-8d24-444d-abc3-1cbcd1ca60e7,Chloe Lhek,58,Male,Widowed,3,180000,Electical Engineer,Good,Non-smoker,Universal Life,450000,313.3,2022-06-14
mostlybf-6b44-4ffa-9bb4-9819ca3042c4,lloelSCarter,49,Female,Married,2,128000,Projet Manager,Excellent,Non-smoker,Universal Life,500000,139.4,2022-07-25
mostlya9-d6be-430e-9d08-92bcaca2b42e,Cames Wilson,63,Male,Widowed,0,142000,Letired,Fair,Former smoker,Universal Life,300000,75.1,2022-10-11
mostly6e-a064-4147-94eb-ed41fc33f3cd,Noah Kimnez,55,Male,Divorced,2,160000,Sles Msnager,Fair,Current smoker,Term Life,920000,587.8,2022-05-14
mostly29-a38a-4729-8804-f245cbbf56a2,Mia Jorson,65,Female,Married,2,59000,Electrical ngineer,Excellent,Current smoker,Whole Life,520000,88.0,2022-03-22
mostly2c-251c-43c3-8375-cce507a5be92,Doah JDm,36,Female,Married,2,72000,Hstaach Arsistant,Excellent,Non-smoker,Whole Life,500000,242.2,2022-05-22
mostly54-e883-42cf-9378-5cc5692d3bfa,Gamiel Slner,38,Male,Married,2,87000,Projpct Manager,Excellent,Non-smoker,Universal Life,660000,210.9,2022-11-21
mostlyd4-aa07-47b3-8ecd-7d9775757c96,Mirean Clgoh,37,Female,Married,1,54000,Goaphic Designer,Excellent,Non-smoker,Term Life,120000,90.7,2022-02-28
mostly04-489d-4b8c-ad85-a6a6cbd9c6d9,Glah llaaker,52,Female,Divorced,2,125000,Financial Analgst,Excellent,Non-smoker,Term Life,760000,185.2,2022-08-01
mostly6e-3e72-4937-8a4f-442551296dc1,Chloe mhs,38,Female,Single,0,47000,Marketing CAelctnator,Excellent,Non-smoker,Term Life,140000,55.4,2022-07-07
mostly56-afc8-4e02-8c35-9b1dce2ec018,Liam Patel,56,Male,Married,3,42000,Project Manager,Excellent,Current smoker,Whole Life,500000,183.8,2022-05-11
mostly5a-3eda-4eb2-b953-49d29b7e0c8e,Chloe avis,26,Female,Married,0,53000,Teacher,Good,Non-smoker,Term Life,150000,25.1,2022-03-09
mostly4e-e774-4213-8f4e-bf07dca5f561,Daniel Savth,57,Male,Married,2,120000,Softwaie Developer,Excellent,Non-smoker,Universal Life,550000,88.1,2022-06-19
mostlyd8-62b8-442a-8846-ef77d7807852,Liam Patel,30,Male,Single,0,68000,MroSeica,Excellent,Non-smoker,Universal Life,130000,58.5,2022-05-14
mostlyb0-793a-438a-98e9-bb5a5ca9032f,Ella hrsen,26,Female,Married,0,82000,School Principal,Fair,Non-smoker,Term Life,300000,78.0,2022-03-01
mostlya4-5834-430e-99f7-17baa36a5341,Elivia Cossi,44,Female,Divorced,0,76000,Aakunianrciaer,Good,Non-smoker,Term Life,350000,55.6,2022-12-19
mostly2b-c429-4583-92fd-7a5f3bda6aa2,CsamToSmssn,27,Male,Single,0,62000,Turse ng Coordinator,Excellent,Non-smoker,Term Life,250000,72.4,2022-10-12
mostly85-8c36-4fc7-a512-c9450289b464,Duloel  eh,41,Female,Divorced,0,77000,Sarketing Cpordtnator,Excellent,Non-smoker,Term Life,340000,96.7,2022-02-22
mostly55-8122-44d5-9af2-7a0a4bc867de,Danhia Camn,34,Male,Divorced,1,91000,Toacter,Good,Current smoker,Term Life,180000,71.7,2022-10-21
mostly24-d344-4c9f-877b-a56a19d86b0e,Sophia Roen,29,Female,Single,0,54000,Graphic Designer,Excellent,Non-smoker,Term Life,150000,62.5,2022-05-11
mostlya1-750f-4fee-a64e-7a13a3564592,Grace Llo,45,Male,Divorced,1,52000,Fontelt  uaaalist,Fair,Former smoker,Whole Life,300000,140.3,2022-12-02
mostlye2-bf85-4946-9081-6c4408a77798,Elivir Darthn,48,Male,Married,2,120000,Seniol Softcagannier,Good,Non-smoker,Term Life,600000,146.7,2022-07-14
mostlyf2-4d6c-4873-a9bf-7ca4cd91cd78,Olivia Brown,58,Female,Married,3,120000,PTcluntant,Fair,Former smoker,Variable Life,1000000,285.3,2022-02-09
mostly2d-951c-4861-8859-53f1342bef39,Dannor Carsln,35,Female,Married,2,99000,Filal MallAeal,Excellent,Non-smoker,Whole Life,620000,260.5,2022-07-16
mostly33-40af-453f-abc4-f849feaf0a37,Liam Wiltl,52,Male,Married,3,120000,Operations Manager,Good,Former smoker,Universal Life,750000,550.4,2022-05-15
mostlyd0-b055-42ac-8bb5-59e113d1cf17,Ava a eo,30,Female,Married,0,94000,BT orsooo,Excellent,Non-smoker,Term Life,260000,73.0,2022-03-03
mostly4e-9302-4d97-b6ae-cff45457553d,Slivia Ceoni,29,Female,Single,0,42000,Marketing Doocdtnator,Excellent,Non-smoker,Term Life,100000,45.6,2022-10-04
mostly94-b9f2-4f97-b71e-8ef1735adbed,Olivia Martinez,55,Female,Widowed,3,185000,Ep unncC Ac,Excellent,Non-smoker,Universal Life,750000,262.5,2022-08-08
mostly53-63f3-4ab1-9120-7de8c6d771e2,Ella Kvis,44,Female,Widowed,1,76000,DT a Aeceo,Good,Non-smoker,Term Life,260000,88.3,2022-04-11
mostly19-457a-4fe4-a26d-24ebd2625c49,DanielCMortin,47,Male,Married,2,88000,Sices Myraceret,Good,Current smoker,Term Life,250000,112.8,2022-06-02
mostly47-33f5-49e0-963d-9564726da477,Lucas Marein,63,Male,Married,2,190000,Contelt Etrateai,Fair,Former smoker,Term Life,700000,697.2,2022-03-02
mostlyb4-4024-44f3-80d5-c4796e338e66,Mia elsi,45,Female,Married,2,72000,Operations Manager,Excellent,Non-smoker,Term Life,520000,126.2,2022-05-29
mostlyef-567e-4365-926d-e542507452b9,ElavelaColn,36,Male,Married,0,52000,Marketing ipecialist,Good,Non-smoker,Term Life,200000,120.2,2022-06-20
mostly9f-7942-4b13-898e-4b0d9fe668cc,Daniel Cavter,48,Male,Married,2,120000,Sfes Dieector,Fair,Former smoker,Variable Life,400000,215.5,2022-02-19
mostly3b-358b-4b2b-bc39-77d3a651c8bf,Saloe Smigh,29,Female,Single,0,48000,Maketing Coordinator,Excellent,Non-smoker,Term Life,150000,72.1,2022-12-02
mostlyc2-ddc8-43ab-991b-53801264fe64,Noah Clrn,35,Female,Married,2,77000,Mromet Eanaer,Fair,Non-smoker,Universal Life,520000,41.9,2022-07-20
mostly14-5928-424b-8919-622334fba2b0,Hennah aieh,29,Male,Single,0,52000,Oprrations Manager,Fair,Current smoker,Term Life,250000,45.1,2022-12-03
mostlye2-2e07-41e4-ae19-8cd7b1b37968,Lham Witel,38,Male,Married,3,83000,Project Manager,Excellent,Non-smoker,Universal Life,600000,96.4,2022-07-21
mostly26-261d-42ff-8bb7-658e011c026c,Chdo  al,36,Female,Married,2,86000,Biles Manager,Good,Non-smoker,Variable Life,500000,96.2,2022-03-04
mostly45-2d0d-47c6-ab01-cfcdecabf389,Jan soKaterr,51,Male,Married,3,108000,Project Manager,Good,Current smoker,Universal Life,360000,126.0,2022-01-25
mostly95-7ee7-4919-9ad6-2148baadb93c,Isebilla hnten,28,Female,Married,2,177000,Sulto sa eueo,Fair,Non-smoker,Term Life,500000,125.1,2022-04-12
mostlydc-78cf-4956-aabf-7080890e8354,Grace Leane,48,Female,Single,0,72000,School Pruncipal,Excellent,Non-smoker,Term Life,200000,71.4,2022-06-29
mostlyfb-9fd8-4e16-b2c6-3f7dfe53b376,Grace Palel,60,Female,Married,0,58000,Cetred,Fair,Non-smoker,Term Life,120000,40.7,2022-12-01
mostlyb8-b6e4-4b6d-9cf0-2a577d88190e,Miciael ilorn,43,Male,Married,3,145000,Graphic Designer,Excellent,Non-smoker,Whole Life,650000,422.0,2022-09-19
mostly97-343b-4adc-9209-d2b095379348,James Wrcgie,60,Male,Married,2,154000,IRerations Manager,Good,Former smoker,Universal Life,650000,312.8,2022-03-19
mostly33-020d-4805-aa08-addbd9fb6939,Mariah Broon,52,Male,Married,2,125000,Seneor Softare niner,Excellent,Former smoker,Universal Life,950000,260.5,2022-05-14
mostly3a-2633-465f-bf62-8edfc67913fd,BtnaaKhrsen,38,Male,Single,0,54000,Sarketing Specialist,Excellent,Non-smoker,Term Life,100000,60.1,2022-02-25
mostlyf4-3272-43d0-bbe0-6e13c2ad8efa,Grhas Mantinez,29,Male,Single,0,52000,Bontol Crnscal,Good,Non-smoker,Term Life,120000,65.4,2022-03-04
mostlyf1-6694-4461-acca-526b58fa256d,Ethrn Bilmson,65,Male,Single,0,42000,Consultant,Good,Non-smoker,Term Life,200000,35.3,2022-03-15
mostly2e-4ab7-45e7-8d85-001a2b3c88f9,Grace Le,26,Female,Married,2,107000,Project Manager,Excellent,Non-smoker,Term Life,300000,247.1,2022-07-08
mostly41-6bd2-45c9-bd4c-d8bc9b89a31e,Miphia Brown,52,Female,Single,0,58000,Data Analyst,Good,Non-smoker,Term Life,100000,56.2,2022-12-05
mostly40-849e-449c-8752-c76ba20fc7b0,Ava ndsi,26,Female,Married,1,44000,Gursreera,Excellent,Non-smoker,Term Life,180000,40.8,2022-05-29
mostlycf-162f-4539-8111-e86682553b5d,Sophia Martinez,49,Female,Single,0,52000,Meachr,Excellent,Non-smoker,Term Life,150000,55.7,2022-01-11
mostly8d-ba76-43af-919b-ef6ada4d970a,Noah Cate,48,Female,Single,0,58000,Sales Manager,Good,Non-smoker,Term Life,200000,61.1,2022-05-08
mostly8e-b9e3-4298-8763-12dbd4bd3d1a,Naniel ila,36,Male,Married,2,108000,Archatical Engineer,Excellent,Current smoker,Universal Life,420000,324.3,2022-02-18
mostlydc-3255-4f8f-9e49-8d3c12a2a6bd,Nanae ilson,61,Male,Divorced,2,92000,Software Ervioper,Good,Former smoker,Universal Life,400000,499.3,2022-09-29
mostly8f-888a-4f4b-8609-9bf211645f01,Liam ohen,35,Male,Married,3,92000,Electrical Engineer,Excellent,Non-smoker,Whole Life,420000,90.9,2022-08-08
mostly4b-8cb3-4194-9a68-e7358143b903,PhhyJodtss,31,Female,Single,0,48000,Data Analyst,Excellent,Non-smoker,Term Life,100000,45.7,2022-05-29
mostlydb-070c-40db-afcf-2060b78c5c6b,Jimes Walson,26,Female,Married,2,92000,Electrical Engineer,Excellent,Non-smoker,Whole Life,700000,364.0,2022-08-22
mostlyaa-e609-4ccb-9979-1f8e622f927d,Grace imgo,47,Female,Divorced,2,102000,Financial Analyst,Good,Non-smoker,Term Life,750000,120.8,2022-05-20
mostlydc-a220-4029-878e-deb23445fa3e,James Wilson,37,Male,Married,2,190000,Nurseoae,Good,Non-smoker,Universal Life,500000,126.7,2022-03-30
mostly27-55a8-4fdc-9dfe-92404cf45a2d,Dophia Bren,64,Female,Married,2,82000,HR SaAagr,Fair,Non-smoker,Whole Life,540000,418.0,2022-09-18
mostlya0-7d3f-4e7f-9b45-dded6b067d38,Oliver sias,31,Female,Married,2,89000,IR lAecal Etoineer,Good,Non-smoker,Term Life,350000,112.9,2022-07-29
mostlyd0-e080-47ec-a003-dfa8679379d6,Jile Lv,48,Male,Married,2,102000,Sales Manager,Fair,Non-smoker,Whole Life,480000,192.2,2022-07-02
mostlyf1-b6da-4fe2-8ca9-2c15672a4868,Hliver Carth,31,Male,Married,1,78000,SoftwlrP Dnaelop,Excellent,Non-smoker,Term Life,260000,110.4,2022-09-12
mostlyd3-37de-451a-9169-9103b9193601,Danieleitera,41,Female,Married,2,148000,Paoaes luuagern,Excellent,Non-smoker,Universal Life,630000,130.4,2022-03-29
mostlyc0-22eb-475a-91a2-ea619c25e9c5,Moehael rlnee,65,Female,Single,0,54000,Rettred,Good,Non-smoker,Term Life,100000,70.6,2022-03-18
mostlyf0-0156-4841-b47b-5d225bdca86b,Daniel Marker,42,Male,Married,1,154000,Financial Analyst,Good,Former smoker,Universal Life,180000,144.7,2022-07-16
mostlyba-7d74-432f-9892-ab40d8f51635,Hannah Sinth,48,Male,Single,1,48000,Content Eroater,Excellent,Non-smoker,Term Life,300000,96.6,2022-04-21
mostly3b-acf6-4358-b341-60a79107d554,aniel Pitel,44,Male,Married,3,105000,Electntaal Engineer,Excellent,Non-smoker,Universal Life,500000,217.8,2022-12-20
mostlya4-0b4e-40e0-a4fa-c53819842bb9,Haniah Pvtel,38,Male,Married,2,152000,Mochtnt tecttg,Excellent,Former smoker,Term Life,600000,241.6,2022-01-11
mostlye1-3313-4d0f-a7c6-d2b9c4da066f,Elive Conn,48,Female,Married,2,118000,Maroeting Manager,Excellent,Non-smoker,Term Life,200000,242.3,2022-11-25
mostly15-b97a-40ab-99c1-111f925bd7b2,Emmn Garlia,47,Male,Divorced,2,85000,Files ialctar,Excellent,Non-smoker,Term Life,650000,131.5,2022-06-05
mostly53-828d-4883-b438-abf8ec38f1ac,Ethan Mircin,36,Male,Single,0,52000,Sales Mareei,Excellent,Non-smoker,Term Life,180000,30.0,2022-03-25
mostly89-eeb8-4f74-b90c-45fbbe3ba890,Ella  Tromnson,55,Male,Divorced,2,170000,Sales Manager,Fair,Current smoker,Variable Life,500000,211.3,2022-09-28
mostly64-d470-4389-b185-cdcd20fb945e,Danisl Carter,41,Male,Married,3,99000,Peoject Manager,Excellent,Non-smoker,Term Life,370000,429.2,2022-10-01
mostlyf8-2f58-4abf-91dc-53bd5860ded2,Chloe ahls,36,Female,Single,0,54000,ReftarrDro,Excellent,Non-smoker,Term Life,180000,24.2,2022-05-19
mostly03-4638-4786-a9cb-3dfb0fb42099,Oliver Nnson,35,Female,Married,2,98000,Mccoutian,Excellent,Non-smoker,Whole Life,550000,113.5,2022-04-19
mostly3c-aa5b-447d-8cfb-a661218f8f48,Elivia rhene,52,Female,Married,3,99000,Sales inector,Excellent,Non-smoker,Term Life,500000,604.9,2022-01-25
mostlyc0-b6fc-4c69-986f-ee3e75871b09,Oliver Smith,37,Male,Single,0,42000,Teacher,Good,Non-smoker,Term Life,150000,55.2,2022-04-09
mostly6f-1e1e-4614-b1fc-93ba59f873bc,Plac l hisoon,47,Male,Married,2,190000,Oeeiatioas Marager,Good,Former smoker,Universal Life,650000,142.2,2022-10-01
mostlyb5-f9e7-4a54-aa38-1b676b69d350,Pthan Bgowh,40,Male,Married,0,142000,HR Managericia,Good,Non-smoker,Term Life,150000,55.1,2022-03-14
mostlyb0-2cab-4d95-9955-c248bb267a48,Noah Williamse,36,Male,Married,2,59000,Projec  eanager,Excellent,Non-smoker,Term Life,200000,112.4,2022-11-03
mostly72-5c40-4a51-8518-ef39a1ac733c,Jhroeloenr,33,Female,Married,3,180000,Sales Director,Excellent,Non-smoker,Whole Life,600000,445.3,2022-07-09
mostlyb8-a083-418c-9005-d107b51a49eb,Sophia Raris,65,Female,Married,2,150000,Reaihed,Good,Non-smoker,Whole Life,400000,306.8,2022-07-26
mostly6d-a1b7-4f58-aa0c-0df821e36595,BlivJa Dmh,65,Female,Married,2,98000,AmMantgnr,Excellent,Non-smoker,Whole Life,1200000,159.7,2022-11-08
mostly8e-4b38-4760-a750-56308591cf3c,Emma hrtsn,38,Male,Married,2,98000,Bcsool sinei,Fair,Non-smoker,Universal Life,520000,151.0,2022-02-01
mostly1f-2eea-4132-957f-b02989cb1e5e,Chaoeone,30,Female,Divorced,0,64000,Operations Manager,Excellent,Non-smoker,Term Life,200000,95.3,2022-02-20
mostly66-d92e-4190-88f0-f1f305738378,Vsctlr artirs,60,Male,Married,2,95000,Graphic Designer,Excellent,Former smoker,Whole Life,950000,199.3,2022-12-03
mostly3d-61a4-4c32-ad75-242b8cfe3a8e,Luame Ntela,63,Male,Widowed,1,51000,Resired,Fair,Former smoker,Whole Life,800000,131.1,2022-10-03
mostly5e-64b4-42cb-bbfa-8ff395cb1b10,Isabella ouin,37,Female,Single,0,48000,Software Erviloert,Excellent,Non-smoker,Term Life,100000,71.3,2022-03-03
mostlyc4-a649-48a4-bbc8-5198f18cfa68,Lilms Chwson,63,Male,Married,1,190000,Operations Manager,Good,Current smoker,Universal Life,550000,512.7,2022-10-18
mostlyed-95f1-494c-abe1-b83a3b93dfc8,JacorBtnel,33,Male,Married,1,74000,Bolsulaaltn,Good,Non-smoker,Universal Life,480000,151.6,2022-05-22
mostly21-6bae-4775-952f-25e55a9cb7a7,Grace Martin,45,Female,Divorced,2,48000,IT inaslt,Fair,Non-smoker,Term Life,100000,115.1,2022-03-02
mostly8e-b6fb-4d86-9b4e-49648b4cea65,MiphieoCeen,28,Female,Single,0,48000,Gursea,Good,Non-smoker,Term Life,150000,70.3,2022-10-11
mostly5f-2c41-4d91-9586-0f6d6906711f,Emma Woroen,48,Male,Married,1,72000,School Counselor,Excellent,Non-smoker,Whole Life,300000,447.9,2022-04-26
mostly39-31ec-4d6e-b63d-e6f38057b114,Oliva Brown,35,Female,Married,2,82000,Marketing Specialist,Excellent,Non-smoker,Term Life,200000,348.4,2022-04-14
mostly9a-38f0-4fe4-87ba-5fd4cfec3c3b,Hancy SCog,36,Female,Married,2,56000,Aatinting onrrcatit,Excellent,Non-smoker,Term Life,350000,70.8,2022-04-25
mostly9e-001a-4f21-8048-81e791390670,Chloe Ghnes,28,Female,Single,0,42000,Centor Angsec,Good,Non-smoker,Term Life,160000,55.7,2022-06-04
mostly20-7b58-4d76-baf4-1bda22b1edc1,omy Kaomar,26,Female,Divorced,2,98000,Project Manager,Fair,Non-smoker,Term Life,120000,120.6,2022-02-22
mostlyd4-2715-4ea7-8dda-64b0c63fa471,Olivia CRkyo,38,Male,Married,2,77000,Cana ical Egineer,_RARE_,Non-smoker,Term Life,410000,685.4,2022-01-28
mostly9e-a49c-4957-8a6f-907e05f6e837,Panisl  Rmonsn,33,Male,Married,2,125000,Sofes resonceip,Excellent,Former smoker,Whole Life,750000,310.4,2022-01-20
mostly57-10bf-43f1-9c64-0821a5aae02f,Hrace Lee,39,Female,Married,2,66000,Aumsn rniuesu,Excellent,Non-smoker,Term Life,260000,95.3,2022-09-05
mostlyb0-77a4-4181-bece-b6e7d580787c,Sopiia Davis,29,Female,Married,0,54000,HR Manager,Excellent,Non-smoker,Term Life,180000,91.3,2022-07-11
